C_p_avg,C_n_avg,δ_SEI_nm,c_f_Ah,P_kW,ΔC_p_avg,ΔC_n_avg,Δδ_SEI_pm,Δc_f_μAh
6520.5,16508.800000000003,21.3,24.2,28.3,-14.62821106614052,41.65279503393316,2.4125002210222893e-7,1.706451833364319e-6
7866.0,9433.6,32.900000000000006,5.0,42.5,-12.753715021133772,36.31530029848811,1.151116085371816e-6,8.142275541286862e-6
5796.000000000001,17393.2,3.2,18.1,-20.4,-16.106163184144915,45.86115902066863,3.6366930134552584e-7,2.572369281510047e-6
6934.5,15624.400000000001,27.900000000000002,20.0,44.8,-14.03901400806861,39.97509813830261,2.510661001104666e-7,1.7758846324481935e-6
6624.0,22404.8,37.800000000000004,17.1,28.5,-13.539732604084632,38.55342969979897,2.6823162597207597e-8,1.897302830970859e-7
7141.499999999999,9138.8,22.2,9.8,-30.3,-13.986101414942855,39.82443327666905,1.6205484282912206e-6,1.1462746458698331e-5
6624.0,18277.6,35.0,14.8,-10.8,-13.886047904520275,39.53953799157,9.494766842311081e-8,6.716004477115773e-7
5589.0,19456.8,40.400000000000006,23.6,47.8,-14.043187308148136,39.986981314720914,5.5042651440941744e-8,3.893373051167087e-7
4761.0,10612.8,26.1,1.3,46.5,-14.687708918540588,41.82221095497937,9.332802108686937e-7,6.601440750147009e-6
6727.5,23584.0,19.400000000000002,12.6,25.9,-14.016288611760768,39.91038918173976,3.456375915514177e-8,2.444824239363645e-7
5071.5,20341.199999999997,42.699999999999996,5.1,-8.4,-13.956074337102262,39.73893329905665,3.96449246453384e-8,2.8042341200682085e-7
3726.0,8844.0,8.9,42.1,26.9,-15.113674249640088,43.03511706821306,2.709288796394991e-6,1.916381517164191e-5
6106.5,8254.400000000001,42.6,6.5,-22.2,-13.779043818489118,39.23485143467597,9.86729185952233e-7,6.979505385034794e-6
6210.0,20930.8,6.7,34.4,-23.6,-15.366488026627676,43.75498639380943,1.1663814008162039e-7,8.250252839278246e-7
2691.0,12086.8,27.3,24.0,44.3,-13.341100946954336,37.98784012330992,6.841644451698954e-7,4.839351564030648e-6
7244.999999999999,16214.000000000002,49.6,43.2,-3.2,-12.953508566791395,36.884198270272265,1.1347982671034086e-7,8.026853496314654e-7
4140.0,6190.8,16.1,6.1,-45.6,-14.629471530003205,41.65638411552292,3.900561502105054e-6,2.7590133540368927e-5
4968.0,16803.6,35.3,4.8,36.6,-14.349524432542438,40.85925458148292,1.3528224629047502e-7,9.569020354584726e-7
2277.0,17393.2,38.0,46.5,28.1,-12.35669086530768,35.18480213220792,1.284555805745385e-7,9.086144700306495e-7
7659.0,9138.8,24.6,41.2,-24.3,-13.335517093864198,37.97194049709127,1.5564371520772453e-6,1.1009263371396041e-5
6003.0,20341.199999999997,24.1,1.6,-23.2,-14.539449573472682,41.40005296969708,7.4020898174582e-8,5.235775578240746e-7
3726.0,20341.199999999997,9.9,41.7,28.0,-14.990293489098704,42.6837990904668,1.237534297916979e-7,8.75354395050289e-7
3415.5,21225.6,20.0,7.3,2.7,-14.123945879141306,40.21693562626246,6.823282800569999e-8,4.826363679942777e-7
4968.0,22699.600000000002,2.2,16.2,-10.3,-15.631226379271318,44.508810104063095,8.191859593340482e-8,5.794409343430189e-7
3519.0000000000005,22404.8,43.300000000000004,18.6,45.3,-13.228668219922211,37.66769589562993,2.3003854654535355e-8,1.627148864386177e-7
7141.499999999999,19751.600000000002,26.9,16.0,-23.2,-13.756809916861537,39.17154197440724,8.405851392540738e-8,5.945773763996114e-7
2484.0,15329.6,12.700000000000001,37.0,-7.4,-13.86360357622284,39.47562935626665,4.7307856118927477e-7,3.3462619859355175e-6
3312.0,21520.399999999998,14.1,49.6,6.1,-14.302391986826386,40.725048280253645,7.681303309100465e-8,5.433273746556392e-7
3105.0,7075.2,37.6,20.9,-24.6,-13.124063801625613,37.36984222266555,1.6604584685263462e-6,1.1745045132644213e-5
6520.5,13266.0,36.6,7.7,19.2,-13.950914896494316,39.72424215731026,3.4571561774598693e-7,2.4453761478841617e-6
2691.0,17688.0,17.7,29.6,8.8,-13.771570470095316,39.213571604393906,2.0865402143477995e-7,1.475888102780524e-6
3415.5,22994.4,27.200000000000003,38.0,-13.7,-13.628564273697966,38.80637158791769,3.2214943302404605e-8,2.2786836901022618e-7
4140.0,19751.600000000002,40.0,47.7,-39.9,-13.855574381629705,39.45276679329232,5.238054132782999e-8,3.7050720245577595e-7
3622.4999999999995,18277.6,38.4,49.0,-2.3,-13.688864021196231,38.97807084847158,8.591457056870807e-8,6.077059607379223e-7
4347.0,19751.600000000002,24.1,12.8,-32.7,-14.579902024542404,41.51523845925018,8.756229161164772e-8,6.193609092850602e-7
3312.0,14150.4,37.6,18.6,15.0,-13.55634412081064,38.60072981724085,2.7585489193193575e-7,1.9512250485112753e-6
7348.5,12381.6,22.700000000000003,47.2,42.9,-13.907453818108413,39.60048981453656,7.156601528837689e-7,5.062132510134237e-6
7038.000000000001,15919.2,32.6,23.6,-24.8,-13.746710407160055,39.142784335786736,2.010561253521633e-7,1.4221453358911652e-6
6520.5,20046.4,28.6,38.9,-6.4,-14.11978052478507,40.20507507471027,7.057104300329418e-8,4.991754390985024e-7
3312.0,6780.400000000001,5.2,10.9,34.6,-14.783690284770415,42.095511097868894,5.112876827484937e-6,3.6165294245363735e-5
3519.0000000000005,12971.2,0.5,31.2,7.8,-15.865506443385522,45.17590599479344,1.3338712300677346e-6,9.434971181293727e-6
3726.0,16508.800000000003,20.7,25.4,-17.3,-14.59470134473918,41.55737847541668,2.4724651213378504e-7,1.7488672550042132e-6
4657.5,9433.6,12.700000000000001,24.0,-17.3,-15.329960758761484,43.65097758542387,2.0112584859879066e-6,1.4226385145487198e-5
6313.5,12676.4,0.5,25.7,-35.7,-16.203037674437574,46.137002271104016,1.4347840127211868e-6,1.014876511784271e-5
2484.0,17393.2,17.3,38.5,20.5,-13.542162361541566,38.560348262083295,2.3251497350602836e-7,1.6446655605108533e-6
4450.5,16214.000000000002,16.3,15.7,17.0,-15.195392346662533,43.26780356218642,3.0661854480072067e-7,2.1688278963015906e-6
6831.0,16508.800000000003,46.5,17.9,-10.7,-13.38251855287423,38.10577382296261,1.0988557357433233e-7,7.772618499771598e-7
5485.5,9728.4,10.9,11.2,-35.7,-15.505319826966451,44.15030011312098,1.9970938064064425e-6,1.412619305750237e-5
7555.5,22404.8,15.5,22.9,-41.9,-13.6022538868203,38.73145462459007,5.799037441791549e-8,4.101876546191657e-7
2173.5,15034.800000000001,5.500000000000001,9.5,23.5,-13.87410633608731,39.50553522116851,6.610981528670416e-7,4.676195032702155e-6
4140.0,17688.0,33.7,15.6,13.2,-14.175556358257444,40.36389281046895,1.1415282530828573e-7,8.074457209728119e-7
2484.0,7959.6,29.900000000000002,2.1,8.5,-12.77055684763142,36.363256206692725,1.8026449317517734e-6,1.2750783282370903e-5
6417.0,11202.4,32.6,29.4,8.8,-14.130115450032019,40.23450304243408,6.637957722633241e-7,4.695276305832794e-6
4968.0,17688.0,49.0,43.9,22.5,-13.840854615329164,39.410853301220975,6.846646615286266e-8,4.842889781830579e-7
3312.0,7664.8,10.100000000000001,24.7,21.6,-14.59469543121764,41.557361637091596,3.4790374265214145e-6,2.460853575513807e-5
2587.5,10318.0,43.7,16.2,17.0,-12.540092204613854,35.70702445731875,6.685351631780329e-7,4.728799794224467e-6
5899.499999999999,6485.6,13.8,37.6,25.7,-14.910252431080117,42.4558878462914,3.928299858345907e-6,2.778633733114686e-5
5071.5,19456.8,37.6,25.0,6.8,-14.176585267514502,40.36682255670696,6.003427547319075e-8,4.2464493289254045e-7
3622.4999999999995,16803.6,42.300000000000004,33.8,-9.0,-13.588769058403255,38.69305753068432,1.1427142481446339e-7,8.0828461973431e-7
7555.5,6485.6,26.8,2.4,-48.2,-13.1407911994057,37.417472303201905,2.7316522511671574e-6,1.9322000269673334e-5
5485.5,7664.8,32.6,0.7,24.1,-14.259835717531907,40.60387231729215,1.5453125008426731e-6,1.0930574543393657e-5
4347.0,14150.4,23.400000000000002,5.7,23.7,-14.78835486636265,42.108793163603046,4.1564114351148296e-7,2.9399856016023933e-6
3829.5,8254.400000000001,21.4,1.2,-37.0,-14.41992120427658,41.059704403469745,2.0054020678500944e-6,1.4184960504854489e-5
6313.5,8549.199999999999,30.799999999999997,13.6,-16.6,-14.136351475191232,40.252259682453385,1.3535154414675286e-6,9.573922051706373e-6
3933.0,22110.0,13.1,12.6,-3.2,-14.72115964113786,41.917459518576436,6.567722842177093e-8,4.645596542292823e-7
7866.0,16508.800000000003,14.9,10.3,17.3,-13.71081143300454,39.04056454926018,3.200112475541132e-7,2.2635595028236647e-6
3519.0000000000005,20930.8,9.5,26.2,-29.8,-14.802724782045788,42.14971048083065,1.0642366071350139e-7,7.527744426939011e-7
4450.5,19751.600000000002,26.2,17.4,47.4,-14.517332334690291,41.33707569861728,8.133666209573774e-8,5.753246981846533e-7
4243.5,11202.4,8.3,26.8,10.9,-15.603728896228835,44.43051296848585,1.5344241185784849e-6,1.0853556934378797e-5
6106.5,14740.0,40.2,25.5,34.2,-14.0150106907924,39.90675039228382,2.0492402681730302e-7,1.449504452748213e-6
2587.5,21520.399999999998,8.3,31.2,-4.0,-13.84239039568187,39.4152263270001,9.633949712665189e-8,6.814453738267772e-7
3519.0000000000005,19162.0,16.1,11.5,10.3,-14.577837286540612,41.50935926401757,1.398777722247923e-7,9.894079129193504e-7
6831.0,11202.4,3.9000000000000004,46.3,-47.8,-15.50705620167986,44.15524431715202,1.832811389824912e-6,1.2964161947526844e-5
4864.5,6485.6,26.0,38.2,9.9,-14.423560270182621,41.07006638590447,2.553904370604162e-6,1.8064722885736702e-5
2173.5,18867.2,12.700000000000001,42.3,26.4,-13.256610987510898,37.74726094741028,1.8237911631942705e-7,1.290035850354334e-6
2794.5,15624.400000000001,44.4,7.8,-46.6,-12.815595690404342,36.49150112182111,1.6092479243241054e-7,1.1382813758404306e-6
6727.5,22699.600000000002,35.2,21.9,39.0,-13.531075263301249,38.528778535042115,2.6887975152992124e-8,1.9018872659764926e-7
2691.0,10907.6,39.5,13.6,-21.7,-12.824113883381417,36.51575607305388,6.412825354316251e-7,4.5360317431519305e-6
2898.0000000000005,17982.8,30.000000000000004,22.8,-47.0,-13.410826425635806,38.18637848586414,1.2834211205731862e-7,9.078118646772831e-7
6727.5,19751.600000000002,17.7,2.5,-38.7,-14.524589524628643,41.35774003302044,1.1155870669386786e-7,7.890965476671943e-7
5485.5,18867.2,23.8,33.0,15.3,-14.77314417440311,42.06548179547788,1.1256127951310305e-7,7.961881210090617e-7
4968.0,17982.8,12.4,15.9,13.6,-15.472597143485897,44.05712458936631,2.1638466365614593e-7,1.530569832866101e-6
4243.5,7664.8,13.600000000000001,25.1,-6.2,-14.984611565134397,42.66762021436571,3.0026344833381064e-6,2.1238759169290443e-5
6831.0,18572.4,5.8,6.8,13.0,-15.281265410391706,43.512321029572476,2.391422717660913e-7,1.691542925194967e-6
4864.5,15329.6,27.200000000000003,48.2,-8.6,-14.718759460630169,41.910625174564686,2.643974286999707e-7,1.8701821165043874e-6
3415.5,18867.2,31.400000000000002,7.2,-20.8,-13.786269240598337,39.25542531242871,9.215312136514789e-8,6.518335688987626e-7
4968.0,16214.000000000002,48.9,42.9,10.0,-13.870227443437331,39.49449034906168,1.0277304258108562e-7,7.269522522928815e-7
2173.5,21815.2,41.7,22.7,6.0,-11.858028770397665,33.76489713244993,3.3945834558937367e-8,2.4011161165255425e-7
8073.0,14445.199999999999,17.900000000000002,32.7,-20.9,-13.284437126010342,37.8264939061292,5.135459375909448e-7,3.6325029074920415e-6
6727.5,19162.0,16.7,28.9,-48.0,-14.62151228503429,41.63372072915921,1.3646997651908116e-7,9.653032965588274e-7
7038.000000000001,16508.800000000003,30.2,46.9,44.9,-13.837574278553026,39.401512774559855,1.8488285130861867e-7,1.307745706400498e-6
4761.0,7664.8,20.599999999999998,10.1,7.3,-14.76563506417411,42.04410013589996,2.3248947901227934e-6,1.644485228400541e-5
6934.5,11792.0,6.6000000000000005,16.9,-18.6,-15.245256432455447,43.40978801508352,1.4284115632697252e-6,1.010369039430606e-5
2484.0,20046.4,25.5,19.9,-25.1,-12.99991910744612,37.01634899797268,8.57714227671767e-8,6.06693422682022e-7
6313.5,20930.8,44.5,4.7,47.1,-13.60056336089455,38.7266409717531,3.268325058292208e-8,2.3118088193956497e-7
2277.0,22110.0,36.1,48.1,44.4,-12.158144337249116,34.61945495472057,3.57558829244024e-8,2.5291476219658626e-7
4140.0,12381.6,1.8,36.2,45.5,-16.12709634687918,45.92076471907913,1.4674205086241968e-6,1.0379615286406338e-5
5485.5,20341.199999999997,6.0,1.1,-39.4,-15.702840948587195,44.71272751839845,1.413214570188722e-7,9.996196365999966e-7
5071.5,21225.6,17.6,27.2,12.4,-14.923187744846949,42.49272023616166,7.128980528769419e-8,5.042595141476139e-7
6003.0,14740.0,20.900000000000002,42.4,-2.0,-14.920936642912142,42.486310382832706,3.8775429915840415e-7,2.7427314987493304e-6
2898.0000000000005,14740.0,39.2,45.3,30.2,-13.11323546897477,37.33900931230049,2.342340339024163e-7,1.6568251190448507e-6
2898.0000000000005,12381.6,42.699999999999996,12.2,48.7,-12.973465594173613,36.941024492380656,3.9129564778174524e-7,2.767780784955496e-6
6727.5,9138.8,29.700000000000003,7.6,14.7,-13.975743056740152,39.79493858527842,1.2395062155679715e-6,8.767492063176444e-6
2380.5,16508.800000000003,46.1,18.8,-16.3,-12.247742391666696,34.87457906929698,1.2857457721828645e-7,9.094561778950404e-7
4450.5,8844.0,36.6,44.8,-46.1,-14.089748052762548,40.119559737562646,1.027154366689543e-6,7.265447840841225e-6
7038.000000000001,22699.600000000002,19.2,19.8,-32.8,-13.90974574344119,39.60701590961483,4.5817449273327705e-8,3.240839923298162e-7
5589.0,16803.6,14.5,49.6,31.5,-15.364874829926968,43.750392930437386,2.77682281307168e-7,1.9641508585172703e-6
2794.5,21815.2,31.599999999999998,40.2,3.7,-12.997491517815696,37.00943660841751,4.165484738730344e-8,2.9464034893416134e-7
7969.5,7664.8,14.700000000000001,12.7,21.2,-13.275085455346064,37.79986568620445,3.10671193695465e-6,2.1974938009765666e-5
6417.0,16803.6,8.9,2.5,29.1,-15.435528252291746,43.9515735469272,3.454578567276489e-7,2.443552907585654e-6
3415.5,9433.6,2.6,7.7,49.1,-15.389572325021021,43.82071729863298,2.988788083283567e-6,2.1140818391699333e-5
5899.499999999999,16214.000000000002,38.1,19.1,-26.2,-14.151453955418026,40.295262925315384,1.4646758004027583e-7,1.0360200936365205e-6
6831.0,6190.8,30.799999999999997,28.7,31.1,-13.632404079341976,38.81730516255391,2.4480213298874956e-6,1.7315772450919414e-5
4243.5,6190.8,43.6,16.1,-26.4,-13.615650440826242,38.76960036338913,1.5681949466058536e-6,1.1092430659236384e-5
6831.0,22110.0,36.5,31.5,44.5,-13.467426976956757,38.347544547263524,3.0879823315964196e-8,2.1842456490704084e-7
3208.5,7959.6,48.60000000000001,47.5,-26.3,-12.932241426804179,36.82364159530873,9.567228962182018e-7,6.767259650576786e-6
4450.5,15329.6,36.300000000000004,24.1,-9.7,-14.23207421696671,40.52482341050928,1.9701040027493968e-7,1.3935284059727474e-6
2691.0,7664.8,12.4,28.8,-37.6,-13.807869022408305,39.31692916142795,3.291005661294595e-6,2.3278516600296012e-5
4864.5,23289.2,36.1,38.1,-16.0,-13.937797558857552,39.68689146736564,2.091747607451106e-8,1.4795714871096752e-7
4761.0,10612.8,39.2,3.4,40.9,-14.139573923914721,40.26143537696425,6.045941238691292e-7,4.276520856361147e-6
3312.0,14150.4,38.5,49.3,43.2,-13.522199174642276,38.50350450118486,2.6833445052081834e-7,1.898030147545537e-6
7762.5,19456.8,2.1,25.8,9.0,-14.50009969714288,41.28800698362387,2.1715461266392407e-7,1.5360159707958348e-6
2380.5,11792.0,47.9,13.1,-27.8,-12.183144708392824,34.69064174101629,4.2377684870996793e-7,2.9975324939536953e-6
6417.0,11202.4,20.900000000000002,9.8,-37.5,-14.678665104172211,41.79645933406688,9.807617711903413e-7,6.9372956236754355e-6
6106.5,20046.4,1.7000000000000002,39.6,-26.9,-15.888281608391035,45.24075666420048,1.826181805877057e-7,1.2917268415316243e-6
7866.0,11202.4,22.8,40.2,-9.4,-13.264959798735356,37.77103359611991,1.002222522250604e-6,7.089095559994788e-6
7244.999999999999,7664.8,30.3,13.4,-18.3,-13.434140950045032,38.25276494297396,1.802538423682051e-6,1.275002991087165e-5
4968.0,15329.6,36.1,27.5,-20.1,-14.340066491295808,40.83232376361235,1.9631034961138614e-7,1.3885766852315046e-6
7762.5,21815.2,15.399999999999999,9.3,36.0,-13.430525788643994,38.24247102690565,6.998551161039124e-8,4.950337560834924e-7
2277.0,18572.4,27.400000000000002,24.2,-37.0,-12.720821816748936,36.22163922851396,1.2549584441225704e-7,8.876791467656441e-7
6210.0,18867.2,36.8,16.4,4.3,-14.012104332332697,39.89847474239045,7.439466522667925e-8,5.262213522815618e-7
5071.5,16803.6,12.700000000000001,25.9,48.2,-15.514380026071624,44.17609838842247,2.962749132736882e-7,2.095663513437948e-6
7244.999999999999,12086.8,33.9,37.8,4.2,-13.499979037248835,38.44023423360619,5.377854304867277e-7,3.803957926361647e-6
6624.0,20636.0,44.800000000000004,47.1,-12.2,-13.43714753268492,38.261325974114705,3.597959812794391e-8,2.544971836857463e-7
4554.0,17688.0,46.5,17.8,15.6,-13.851019732117205,39.43979775137286,7.472055207768015e-8,5.285264721298996e-7
2587.5,10907.6,39.0,1.2,45.0,-12.718643499071876,36.21543662319377,6.593358350922518e-7,4.663729498516685e-6
6417.0,11497.2,40.5,41.4,34.1,-13.83102089694835,39.38285248456204,4.787436112348786e-7,3.3863330083220974e-6
5278.5,8254.400000000001,24.0,32.4,-40.4,-14.686109740081012,41.81765740757236,1.7886766837975338e-6,1.2651980628913326e-5
5692.500000000001,5896.0,38.5,21.0,20.7,-13.875772967618492,39.51028083641435,1.949199730729791e-6,1.378742030824609e-5
8073.0,20341.199999999997,46.4,41.0,20.9,-11.96959422296401,34.082571857513045,4.474862586702591e-8,3.1652380375311416e-7
6106.5,21815.2,43.2,16.4,-47.2,-13.676291480856827,38.94227143023686,2.6094247234173483e-8,1.8457439151714692e-7
4243.5,14150.4,25.700000000000003,44.7,-38.0,-14.63380797482851,41.66873183503922,3.85298154379761e-7,2.7253582661004736e-6
4554.0,9728.4,28.6,21.6,-5.1,-14.487941151273924,41.25338638532881,1.0725960791836458e-6,7.586874106095269e-6
4968.0,17393.2,5.1000000000000005,46.0,18.5,-16.027921137438227,45.638370333827694,3.3679123283828475e-7,2.3822506283310735e-6
4657.5,6780.400000000001,19.9,49.6,32.9,-14.690426813623183,41.82994996874739,2.9447658934596268e-6,2.0829432942366846e-5
8073.0,15329.6,11.200000000000001,37.4,-8.9,-13.661530177055853,38.90023966307304,5.026976034013967e-7,3.5557685735202147e-6
7866.0,5896.0,34.9,25.2,41.0,-12.414607423665538,35.34971543045288,2.5498607457238533e-6,1.803612081129827e-5
3519.0000000000005,22110.0,2.4,16.2,-8.0,-15.098195097156568,42.99104127776252,9.779705126384617e-8,6.917552005698767e-7
6210.0,12381.6,18.4,42.8,-23.7,-14.955610391445159,42.58504142617868,7.876968532868112e-7,5.571675093389204e-6
5278.5,18277.6,10.5,40.1,-35.0,-15.587737566390517,44.38497878928191,2.1388261416001965e-7,1.5128718989441562e-6
6106.5,13266.0,44.1,3.8,-10.4,-13.870955158008218,39.49656246475497,2.6694299160055004e-7,1.88818783704603e-6
6106.5,13560.800000000001,20.400000000000002,9.2,-15.8,-14.907168400037556,42.447106286323034,5.396624929939038e-7,3.817235093048713e-6
7659.0,14150.4,25.1,0.5,-7.2,-13.473573155969774,38.36504535673153,4.284901568257814e-7,3.0308714889322436e-6
7038.000000000001,7664.8,14.6,36.8,-10.2,-14.34028035736048,40.832932732079506,2.973325334856256e-6,2.103144457621651e-5
3001.5,10907.6,30.2,4.7,36.3,-13.516244633833033,38.48654936793468,8.209950211257453e-7,5.807205515568167e-6
7555.5,10023.2,29.5,46.8,31.6,-13.293272872462625,37.851653068404474,1.0657780243739398e-6,7.538647448834817e-6
6313.5,16508.800000000003,4.7,41.1,12.2,-15.819768595230215,45.045670711356095,4.3890885788133533e-7,3.104566866709208e-6
5175.0,20930.8,33.2,3.8,-32.7,-14.259345725241,40.60247709895403,4.556026125377911e-8,3.2226480506652114e-7
7866.0,7370.0,41.199999999999996,16.6,-19.0,-12.34262395028707,35.14474758792896,1.5000199142051898e-6,1.0610203101219882e-5
4554.0,20930.8,45.400000000000006,41.3,-36.1,-13.761682445760512,39.18541615536589,3.1041452364980546e-8,2.1956782775367393e-7
7659.0,22994.4,40.900000000000006,2.7,-45.4,-12.475015132826796,35.52172210420299,2.2762355368174745e-8,1.610066714657228e-7
5589.0,20930.8,15.700000000000001,42.7,-27.3,-15.019679179473599,42.76747276268299,8.322254027365087e-8,5.88664221415196e-7
8176.5,11497.2,35.900000000000006,8.1,46.9,-12.288529124066871,34.99071640128741,6.57048218176025e-7,4.6475483266075015e-6
7244.999999999999,18277.6,6.800000000000001,24.2,-8.3,-14.864513111825664,42.32564837401096,2.526371881604409e-7,1.786997527111968e-6
6831.0,7075.2,41.0,40.4,-33.0,-13.358898106916515,38.03851627590827,1.4425322959916159e-6,1.0203571629680651e-5
4036.5,10907.6,39.9,33.9,36.6,-13.887971966033975,39.54501662047625,5.63198679762321e-7,3.983715364061297e-6
2794.5,8254.400000000001,22.700000000000003,40.7,-40.8,-13.473891781566412,38.36595262055345,2.0329817057533073e-6,1.4380041621338362e-5
6727.5,17098.399999999998,15.799999999999999,10.4,-17.3,-14.782966836944281,42.09345113142857,2.50199197976829e-7,1.769752708718601e-6
3415.5,6190.8,36.5,13.0,3.4,-13.354341809482737,38.02554254163292,2.0626140185626253e-6,1.4589642076831206e-5
2277.0,9728.4,13.3,31.2,28.7,-13.377513571826272,38.091522493873626,1.98228743131681e-6,1.4021462016663436e-5
2794.5,14150.4,10.7,38.5,37.8,-14.389439078815897,40.972908709979414,6.822323326814185e-7,4.825685008191617e-6
5485.5,5896.0,24.5,9.9,12.3,-14.422125372248876,41.06598061565812,3.0877416756001438e-6,2.184075424063805e-5
7866.0,22404.8,47.5,33.1,-14.3,-12.087538763416953,34.418410583547185,2.3158571955704516e-8,1.6380925990201745e-7
7452.0,9138.8,25.1,23.0,-19.4,-13.546845809460828,38.57368404833711,1.5071106883862571e-6,1.0660358804816575e-5
3312.0,9138.8,3.5000000000000004,19.5,3.4,-15.20065793066816,43.28279693972133,3.107006514047947e-6,2.1977021663962016e-5
4243.5,20930.8,30.500000000000004,48.9,38.8,-14.181417827126277,40.380582927943856,5.0628270672599265e-8,3.581127353128802e-7
4140.0,15034.800000000001,14.000000000000002,6.8,7.9,-15.239812561021745,43.39428697669277,4.602186296869692e-7,3.255298870169461e-6
5278.5,21815.2,9.4,44.0,16.7,-15.31325816603535,43.60341813552354,8.086980180525973e-8,5.720224203582347e-7
2173.5,11497.2,47.7,49.2,-30.9,-11.891082579953293,33.859015514268215,4.770342561664018e-7,3.3742420992102346e-6
5589.0,20046.4,5.8,13.2,28.3,-15.732952946432702,44.79846929973312,1.5509626517672745e-7,1.097054017871279e-6
4864.5,10023.2,4.7,23.6,50.0,-15.973612695068446,45.48373089033458,2.3562107952374537e-6,1.6666362126267364e-5
3829.5,13266.0,12.8,1.4,-44.3,-15.14915169175763,43.1361365721193,7.714434674001258e-7,5.456708802803917e-6
3001.5,16803.6,12.700000000000001,18.8,6.2,-14.443676418485847,41.12734569357715,3.094857993915157e-7,2.189109062746877e-6
7348.5,15034.800000000001,18.700000000000003,20.2,48.3,-14.136711881362942,40.25328591349921,4.073720451776189e-7,2.8814951696051983e-6
6831.0,12971.2,49.7,48.3,25.6,-13.289822727952279,37.84182902624112,2.5535398646690984e-7,1.8062144598631308e-6
6106.5,6190.8,35.4,44.5,8.4,-13.877619338149792,39.51553824575195,2.03521924231695e-6,1.4395868556142246e-5
4864.5,16803.6,38.4,9.1,16.4,-14.216934093055913,40.4817129799101,1.2242044958214726e-7,8.659257263910912e-7
2587.5,22404.8,21.0,4.4,5.3,-13.101388705480504,37.30527649224212,4.939851410841928e-8,3.4941420618840407e-7
8073.0,10907.6,20.599999999999998,23.8,3.4,-13.06865948970038,37.212082368200576,1.1762780809166008e-6,8.320255767171807e-6
2277.0,16803.6,15.000000000000002,33.4,43.9,-13.396474967005952,38.145513723794366,2.984445770764365e-7,2.1110103587634802e-6
2380.5,20341.199999999997,14.4,30.4,46.3,-13.355678301638589,38.029348108392796,1.1215106970936792e-7,7.932865533095104e-7
2484.0,14740.0,45.699999999999996,17.8,-15.1,-12.413129407017738,35.34550688273128,2.0548273875922948e-7,1.4534564317338104e-6
6106.5,21225.6,27.6,11.4,-5.6,-14.277475045520907,40.654099054519435,5.1189291085724406e-8,3.6208104298054344e-7
3208.5,16803.6,20.1,16.2,12.3,-14.220839120653167,40.49283226943641,2.3846171978317484e-7,1.6867291259305031e-6
4347.0,11497.2,48.2,20.0,33.2,-13.745654033632439,39.139776386986576,3.6845832929564216e-7,2.6062438712584612e-6
7038.000000000001,8254.400000000001,9.1,42.0,0.8,-14.724622788457925,41.927320585306674,3.130799897870991e-6,2.214532118614639e-5
4450.5,14740.0,26.2,4.2,28.4,-14.68125209764789,41.803825614762516,3.2234811133896893e-7,2.2800890162937192e-6
5899.499999999999,10907.6,43.7,2.7,-4.3,-13.91554791912793,39.62353719395497,4.903135791340404e-7,3.468171728009861e-6
3726.0,7959.6,34.6,31.5,43.7,-13.776368036534466,39.22723233506728,1.4037153227181364e-6,9.929004628065564e-6
3726.0,14150.4,0.2,48.7,25.1,-16.063372403172508,45.7393153023318,9.910222665122392e-7,7.009871952998461e-6
5589.0,18572.4,40.0,25.3,48.8,-14.092603946906362,40.12769169386861,7.146115256436662e-8,5.05471517661113e-7
6727.5,16508.800000000003,42.8,1.4,38.9,-13.578551832590582,38.663964703782966,1.2190883598858393e-7,8.623068916772012e-7
7555.5,21815.2,18.700000000000003,24.0,-39.4,-13.525421454864418,38.512679715920385,6.213299944720946e-8,4.3948999421930075e-7
7969.5,8254.400000000001,18.4,12.9,19.1,-13.150153130941357,37.4441297402368,2.4002791152654053e-6,1.6978073871823676e-5
3622.4999999999995,9138.8,39.2,12.2,14.4,-13.608951071507486,38.7505243837035,9.174357834289924e-7,6.489367175945929e-6
6520.5,21520.399999999998,29.5,35.0,25.6,-13.973453236949542,39.788418485592075,4.490239172148981e-8,3.176114472773396e-7
5796.000000000001,15329.6,38.1,5.9,-34.1,-14.190984529533528,40.40782343555271,1.8529026163412934e-7,1.3106274723412475e-6
6313.5,17098.399999999998,16.400000000000002,25.0,43.2,-14.99464433152738,42.69618780615969,2.4198552331926056e-7,1.7116543091581385e-6
3622.4999999999995,5896.0,17.8,26.2,17.2,-14.206810501837285,40.452886770877925,4.00055869445337e-6,2.8297451163501663e-5
6934.5,13855.599999999999,36.7,7.2,-16.5,-13.674445243625946,38.937014400489,3.038482703258868e-7,2.1492327065672685e-6
8073.0,15624.400000000001,38.1,8.6,-16.8,-12.391861616211072,35.28494835460618,2.069974509711306e-7,1.4641705589637046e-6
2898.0000000000005,19751.600000000002,4.7,5.8,-17.7,-14.662430260365761,41.75023176607332,1.8050753740430053e-7,1.2767974711692313e-6
4036.5,6190.8,13.5,23.7,-42.9,-14.71333645968293,41.89518356343172,4.2851784063290264e-6,3.031067306876652e-5
6417.0,21520.399999999998,1.3,12.8,-18.9,-15.559684464836746,44.305099569341216,1.2095628327649983e-7,8.555691293021028e-7
